sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response
0,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='b83811d1-3219-4c57-8fb4-a814896b27d6' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='7567ba8a-25ef-47bf-8638-5c678f5d012d' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='c55404fc-48d4-4957-b21f-762972bf3693' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='e231edab-3b17-48c3-b8dc-6d73619f13fc' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='08acc241-40e9-4264-a39c-59f516725f81' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='ad07b8af-b41d-4da3-911f-13628e35ff93' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,0,S1_1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The exact contour of face, head, shoulders and body.","content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='e6e2044d-9f0b-47f8-a2cf-0478f6500cc1' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,1,S1_2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"Characteristic poses of head, attitudes of body, etc.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='7a09895d-f539-4c12-b720-4158108d8d72' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,2,S1_3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The precise carriage, length of step, etc. in walking.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='75994c1a-3ea9-4c5c-a6c5-663ff9aa8e07' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,3,S1_4,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,The different colours worn in some familiar clothes.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='acda771e-e52a-4a6f-a6fa-f262e8ff45ba' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,4,S2_1,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sun is rising above the horizon into a hazy sky.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='410526d3-3601-4f63-823b-07e9d035879f' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,5,S2_2,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sky clears and surrounds the sun with blueness.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='1144d02e-3f2c-4367-8777-12acb875fece' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,6,S2_3,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,"Clouds. A storm blows up, with flashes of lightning strikes.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='d28aa76d-48ac-445b-b0b2-39e20d76f937' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,7,S2_4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,A rainbow appears.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='413f42d5-0d5a-4794-82ad-c548d5941c46' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,8,S3_1,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,The overall appearance of the shop from the opposite side of the road.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='15630189-f998-4111-a65d-0362bdd3b200' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,9,S3_2,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"A window display including colour, shape and details of the articles in it.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='8d65b3d0-6f21-42b8-9cc7-9eb0ca157ac6' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='8a82d812-2ce3-4278-8f7f-cc4b1fa3858b' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='380a06b2-b149-4c70-b41b-cdb4a748818c' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='00994f32-8a5f-4486-832c-7c6cb2ab9eb8' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='ac565758-fdc0-4e56-84ba-eff540323eb4' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='879ef1c5-2208-48bb-8a76-7df08f3cab6a' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='d1c32cbf-99a4-4302-a517-b34a05290b8d' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,0,S1_1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The exact contour of face, head, shoulders and body.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='2b606d40-e7de-456c-bfdc-2a5da21d3249' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,1,S1_2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"Characteristic poses of head, attitudes of body, etc.","content=""{'Vividness': 2}"" additional_kwargs={} response_metadata={} id='e0512afe-de8d-4ae5-97c3-61e971f078c5' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,2,S1_3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The precise carriage, length of step, etc. in walking.","content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='c9c540f6-3be9-48c7-871d-28b260678a4c' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,3,S1_4,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,The different colours worn in some familiar clothes.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='9fe019bf-8b71-46ea-9fb5-2c72eda6a898' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,4,S2_1,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sun is rising above the horizon into a hazy sky.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='7c919185-84f5-4bc3-92d0-d9ac5deee510' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,5,S2_2,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sky clears and surrounds the sun with blueness.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='873fb8ea-c75e-4947-b78c-b7754a0f119d' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,6,S2_3,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,"Clouds. A storm blows up, with flashes of lightning strikes.","content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='5ab4ff3c-976c-4b46-a15a-3685b39e68b6' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,7,S2_4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,A rainbow appears.,"content=""{'Vividness': 2}"" additional_kwargs={} response_metadata={} id='a9166573-b232-4796-9af1-9be558fc8554' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,8,S3_1,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,The overall appearance of the shop from the opposite side of the road.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='1e96d418-0ea8-4210-8aac-9823cd87e62d' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,9,S3_2,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"A window display including colour, shape and details of the articles in it.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='a2e3a529-27e9-49b0-ab0a-fb5cebfd4521' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='0f6c38ff-fd78-4483-8520-4ec11e5b03ba' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='9fa9f240-f555-4183-a56b-c3286f5ff6ce' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='f5a575f3-86d4-4947-88ad-6f4b037d306e' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='d9cd3043-30e4-44be-b2c1-ef4a2108460f' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='2109808d-3be9-4c88-992a-76a4ebf053b1' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='942f063b-7054-4696-a5fc-320d9f3e02ef' tool_calls=[] invalid_tool_calls=[]",
3,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq163,sidx-[3]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,0,S1_1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The exact contour of face, head, shoulders and body.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='23a0211d-dea7-423e-a738-489b84e06b0d' tool_calls=[] invalid_tool_calls=[]",
3,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq163,sidx-[3]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,1,S1_2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"Characteristic poses of head, attitudes of body, etc.","content=""{'Vividness': 2}"" additional_kwargs={} response_metadata={} id='d28c676a-e76e-4cc1-a3e8-dd9fdaad55e8' tool_calls=[] invalid_tool_calls=[]",
3,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq163,sidx-[3]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,2,S1_3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The precise carriage, length of step, etc. in walking.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='acbca4e6-b3b8-49b0-8811-8336b3fb69ef' tool_calls=[] invalid_tool_calls=[]",
3,smollm2:360m-instruct-fp16,ollama,Convo,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-09-45vviq16studyConvovviq163,sidx-[3]-model-smollm2:360m-instruct-fp16-family-ollama-memory-Convo-vviq16study,3,S1_4,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,The different colours worn in some familiar clothes.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='a6250b31-d8ea-4b14-9cd3-6e9a08c7cb55' tool_calls=[] invalid_tool_calls=[]",
