sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,10,L75_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'bread' is paired with 'butter'.,Got it—I've noted that **bread** is paired with **butter**.,,,
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,11,L75_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'black' is paired with 'white'.,Got it—I’ve noted that **black** is paired with **white**.,,,
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,12,L100_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'big' is paired with 'large'.,Got it! I’ve noted that the word **“big”** is paired with **“large.”**,,,
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,13,L100_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'happy' is paired with 'joyful'.,Got it! I've noted that **“happy”** is paired with **“joyful.”** Let me know when you're ready to add more pairs or move on to the test phase.,,,
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,14,L100_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'fast' is paired with 'quick'.,Got it—I’ve noted that **fast** is paired with **quick**. Let me know when you’re ready to add more pairs or move on to the test phase.,,,
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,15,L0_tst_01,"",TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,16,L0_tst_02,"",TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,17,L0_tst_03,"",TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,18,L25_tst_01,"",TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,19,L25_tst_02,"",TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': '', 'confidence': 1}",,"",1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,20,L25_tst_03,"",TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': '', 'confidence': 1}",,"",1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,21,L50_tst_01,"",TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': '', 'confidence': 1}",,"",1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,22,L50_tst_02,"",TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,23,L50_tst_03,"",TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,24,L75_tst_01,"",TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,25,L75_tst_02,"",TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,26,L75_tst_03,"",TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': '', 'confidence': 1}",,"",1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,27,L100_tst_01,"",TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'unknown', 'confidence': 1}",,unknown,1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,28,L100_tst_02,"",TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': '', 'confidence': 1}",,"",1
0,openai/gpt-oss-120b,groq,SingleTurn,-1,pal_single_turn,no,0,pal_subset_block,episodic,item,20260820T11-27-41pal_single_turnSingleTurnpal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-SingleTurn-pal_single_turn,29,L100_tst_03,"",TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': '', 'confidence': 1}",,"",1
