sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,10,L75_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'bread' is paired with 'butter'.,"Got it—added to the list:

- **cat ↔ umbrella**  
- **moon ↔ pencil**  
- **tree ↔ sock**  
- **lion ↔ tiger**  
- **rose ↔ daisy**  
- **oak ↔ pine**  
- **bee ↔ honey**  
- **fire ↔ smoke**  
- **pen ↔ ink**  
- **salt ↔ pepper**  
- **bread ↔ butter**

Let me know the next pair whenever you’re ready!",,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,11,L75_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'black' is paired with 'white'.,"Got it—added to the list:

- **cat ↔ umbrella**  
- **moon ↔ pencil**  
- **tree ↔ sock**  
- **lion ↔ tiger**  
- **rose ↔ daisy**  
- **oak ↔ pine**  
- **bee ↔ honey**  
- **fire ↔ smoke**  
- **pen ↔ ink**  
- **salt ↔ pepper**  
- **bread ↔ butter**  
- **black ↔ white**

Just let me know the next pair when you’re ready!",,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,12,L100_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'big' is paired with 'large'.,"Got it—added to the list:

- **cat ↔ umbrella**  
- **moon ↔ pencil**  
- **tree ↔ sock**  
- **lion ↔ tiger**  
- **rose ↔ daisy**  
- **oak ↔ pine**  
- **bee ↔ honey**  
- **fire ↔ smoke**  
- **pen ↔ ink**  
- **salt ↔ pepper**  
- **bread ↔ butter**  
- **black ↔ white**  
- **big ↔ large**

Let me know the next pair when you’re ready!",,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,13,L100_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'happy' is paired with 'joyful'.,"Got it—added to the list:

- **cat ↔ umbrella**  
- **moon ↔ pencil**  
- **tree ↔ sock**  
- **lion ↔ tiger**  
- **rose ↔ daisy**  
- **oak ↔ pine**  
- **bee ↔ honey**  
- **fire ↔ smoke**  
- **pen ↔ ink**  
- **salt ↔ pepper**  
- **bread ↔ butter**  
- **black ↔ white**  
- **big ↔ large**  
- **happy ↔ joyful**

Let me know the next pair whenever you’re ready!",,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,14,L100_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'fast' is paired with 'quick'.,"Got it—added to the list:

- **cat ↔ umbrella**  
- **moon ↔ pencil**  
- **tree ↔ sock**  
- **lion ↔ tiger**  
- **rose ↔ daisy**  
- **oak ↔ pine**  
- **bee ↔ honey**  
- **fire ↔ smoke**  
- **pen ↔ ink**  
- **salt ↔ pepper**  
- **bread ↔ butter**  
- **black ↔ white**  
- **big ↔ large**  
- **happy ↔ joyful**  
- **fast ↔ quick**

Let me know the next pair whenever you’re ready!",,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,15,L0_tst_01,"",TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'umbrella', 'confidence': 5}",CORRECT — 'cat' was indeed paired with 'umbrella'.,umbrella,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,16,L0_tst_02,"",TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'pencil', 'confidence': 5}",CORRECT — 'moon' was indeed paired with 'pencil'.,pencil,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,17,L0_tst_03,"",TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'sock', 'confidence': 5}",CORRECT — 'tree' was indeed paired with 'sock'.,sock,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,18,L25_tst_01,"",TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'tiger', 'confidence': 5}",CORRECT — 'lion' was indeed paired with 'tiger'.,tiger,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,19,L25_tst_02,"",TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': 'daisy', 'confidence': 5}",CORRECT — 'rose' was indeed paired with 'daisy'.,daisy,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,20,L25_tst_03,"",TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': 'pine', 'confidence': 5}",CORRECT — 'oak' was indeed paired with 'pine'.,pine,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,21,L50_tst_01,"",TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': 'honey', 'confidence': 5}",CORRECT — 'bee' was indeed paired with 'honey'.,honey,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,22,L50_tst_02,"",TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'smoke', 'confidence': 5}",CORRECT — 'fire' was indeed paired with 'smoke'.,smoke,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,23,L50_tst_03,"",TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'ink', 'confidence': 5}",CORRECT — 'pen' was indeed paired with 'ink'.,ink,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,24,L75_tst_01,"",TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 5}",CORRECT — 'salt' was indeed paired with 'pepper'.,pepper,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,25,L75_tst_02,"",TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 5}",CORRECT — 'bread' was indeed paired with 'butter'.,butter,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,26,L75_tst_03,"",TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 5}",CORRECT — 'black' was indeed paired with 'white'.,white,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,27,L100_tst_01,"",TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 5}",CORRECT — 'big' was indeed paired with 'large'.,large,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,28,L100_tst_02,"",TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 5}",CORRECT — 'happy' was indeed paired with 'joyful'.,joyful,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-37-33pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_feedback_ci,29,L100_tst_03,"",TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 5}",CORRECT — 'fast' was indeed paired with 'quick'.,quick,5
