sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,19,L75_pr_01,"",TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 6}",,pepper,6
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,20,L75_pr_02,"",STUDY PHASE — Please remember this word pair: the word 'bread' is paired with 'butter'.,Got it—I’ve noted that **bread** is paired with **butter**. Feel free to give the next pair when you’re ready.,,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,21,L75_pr_02,"",TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 5}",,butter,5
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,22,L75_pr_03,"",STUDY PHASE — Please remember this word pair: the word 'black' is paired with 'white'.,Got it—I've noted that **black** is paired with **white**.,,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L75_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,23,L75_pr_03,"",TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 6}",,white,6
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,24,L100_pr_01,"",STUDY PHASE — Please remember this word pair: the word 'big' is paired with 'large'.,Got it! I’ve noted that the word **“big”** is paired with **“large.”**,,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_01,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,25,L100_pr_01,"",TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 6}",,large,6
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,26,L100_pr_02,"",STUDY PHASE — Please remember this word pair: the word 'happy' is paired with 'joyful'.,Got it—I've noted that the word **“happy”** is paired with **“joyful.”**,,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_02,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,27,L100_pr_02,"",TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 6}",,joyful,6
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,28,L100_pr_03,"",STUDY PHASE — Please remember this word pair: the word 'fast' is paired with 'quick'.,Got it—I’ve noted that **fast** is paired with **quick**. Feel free to give the next pair when you’re ready!,,,
0,openai/gpt-oss-120b,groq,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-28-35pal_trial_chainConvopal_subset_trial0L100_pr_03,sidx-[0]-model-openai/gpt-oss-120b-family-groq-memory-Convo-pal_trial_chain,29,L100_pr_03,"",TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 6}",,quick,6
