sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,19,L75_pr_01,"",TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 1}",,pepper,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,20,L75_pr_02,"",STUDY PHASE — Please remember this word pair: the word 'bread' is paired with 'butter'.,"I've studied the word pair ""bread"" and ""butter"" for the study phase of this paired-associate learning task. I'm ready to move on to the test phase, where I'll be given the first word of the pair and will attempt to recall the second word and rate my confidence.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,21,L75_pr_02,"",TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 1}",,butter,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,22,L75_pr_03,"",STUDY PHASE — Please remember this word pair: the word 'black' is paired with 'white'.,"I've studied the word pair ""black"" and ""white"". I'll try to recall the second word when you give me the first word in the test phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L75_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,23,L75_pr_03,"",TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 1}",,white,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,24,L100_pr_01,"",STUDY PHASE — Please remember this word pair: the word 'big' is paired with 'large'.,"I've taken note of the word pair ""big - large"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_01,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,25,L100_pr_01,"",TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 1}",,large,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,26,L100_pr_02,"",STUDY PHASE — Please remember this word pair: the word 'happy' is paired with 'joyful'.,"I've taken note of the word pair ""happy"" and ""joyful"" for the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_02,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,27,L100_pr_02,"",TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 1}",,joyful,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,28,L100_pr_03,"",STUDY PHASE — Please remember this word pair: the word 'fast' is paired with 'quick'.,"I've taken note of the word pair ""fast - quick"" during the STUDY PHASE.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_trial_chain,no,0,pal_subset_trial,episodic,trial,20260820T11-51-01pal_trial_chainConvopal_subset_trial0L100_pr_03,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_trial_chain,29,L100_pr_03,"",TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 1}",,quick,1
