sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,14,L100_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'fast' is paired with 'quick'.,"For the word pair ""fast"" and ""quick"", I will remember that they are associated with each other for the test phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,15,L0_tst_01,"",TEST PHASE — What word was paired with 'cat' during the study phase?,"{'recalled_word': 'umbrella', 'confidence': 1}",CORRECT — 'cat' was indeed paired with 'umbrella'.,umbrella,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,16,L0_tst_02,"",TEST PHASE — What word was paired with 'moon' during the study phase?,"{'recalled_word': 'pencil', 'confidence': 1}",CORRECT — 'moon' was indeed paired with 'pencil'.,pencil,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,17,L0_tst_03,"",TEST PHASE — What word was paired with 'tree' during the study phase?,"{'recalled_word': 'sock', 'confidence': 1}",CORRECT — 'tree' was indeed paired with 'sock'.,sock,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,18,L25_tst_01,"",TEST PHASE — What word was paired with 'lion' during the study phase?,"{'recalled_word': 'tiger', 'confidence': 1}",CORRECT — 'lion' was indeed paired with 'tiger'.,tiger,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,19,L25_tst_02,"",TEST PHASE — What word was paired with 'rose' during the study phase?,"{'recalled_word': 'daisy', 'confidence': 1}",CORRECT — 'rose' was indeed paired with 'daisy'.,daisy,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,20,L25_tst_03,"",TEST PHASE — What word was paired with 'oak' during the study phase?,"{'recalled_word': 'pine', 'confidence': 1}",CORRECT — 'oak' was indeed paired with 'pine'.,pine,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,21,L50_tst_01,"",TEST PHASE — What word was paired with 'bee' during the study phase?,"{'recalled_word': 'honey', 'confidence': 1}",CORRECT — 'bee' was indeed paired with 'honey'.,honey,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,22,L50_tst_02,"",TEST PHASE — What word was paired with 'fire' during the study phase?,"{'recalled_word': 'smoke', 'confidence': 1}",CORRECT — 'fire' was indeed paired with 'smoke'.,smoke,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,23,L50_tst_03,"",TEST PHASE — What word was paired with 'pen' during the study phase?,"{'recalled_word': 'ink', 'confidence': 1}",CORRECT — 'pen' was indeed paired with 'ink'.,ink,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,24,L75_tst_01,"",TEST PHASE — What word was paired with 'salt' during the study phase?,"{'recalled_word': 'pepper', 'confidence': 1}",CORRECT — 'salt' was indeed paired with 'pepper'.,pepper,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,25,L75_tst_02,"",TEST PHASE — What word was paired with 'bread' during the study phase?,"{'recalled_word': 'butter', 'confidence': 1}",CORRECT — 'bread' was indeed paired with 'butter'.,butter,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,26,L75_tst_03,"",TEST PHASE — What word was paired with 'black' during the study phase?,"{'recalled_word': 'white', 'confidence': 1}",CORRECT — 'black' was indeed paired with 'white'.,white,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,27,L100_tst_01,"",TEST PHASE — What word was paired with 'big' during the study phase?,"{'recalled_word': 'large', 'confidence': 1}",CORRECT — 'big' was indeed paired with 'large'.,large,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,28,L100_tst_02,"",TEST PHASE — What word was paired with 'happy' during the study phase?,"{'recalled_word': 'joyful', 'confidence': 1}",CORRECT — 'happy' was indeed paired with 'joyful'.,joyful,1
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_ci,no,0,pal_subset_block,episodic,task,20260820T11-52-59pal_feedback_ciConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_ci,29,L100_tst_03,"",TEST PHASE — What word was paired with 'fast' during the study phase?,"{'recalled_word': 'quick', 'confidence': 1}",CORRECT — 'fast' was indeed paired with 'quick'.,quick,1
